"Y" "X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14"
38.44082 -2.64365 8.8654 7.3036 13.1745 5.4029 1.57682 7.8525 5.0027 12.5351 14.88873 12.5351 0.4508 7.5789 5.6058
0.98555 -1.74207 11.9759 4.7706 4.5653 8.8687 5.34588 7.6604 4.1832 7.1694 6.06591 7.1694 1.499 9.4719 9.7247
18.77983 -1.55016 5.6481 3.2158 14.4102 9.0914 3.15442 1.7835 5.1273 5.6021 13.05069 5.6021 4.3562 5.2871 4.5723
24.17429 -2.54509 5.4022 1.1428 8.7293 10.548 4.03662 10.0023 6.2519 9.4974 20.60918 9.4974 10.4639 2.8298 10.807
22.23494 -0.48442 2.7871 2.6719 12.8488 5.9986 1.89128 5.0668 2.2093 8.7253 7.21805 8.7253 3.1142 3.692 6.9966
2.89416 1.01026 9.8642 8.8769 5.694 3.6455 3.31489 7.585 -2.7549 10.428 7.62537 10.428 7.9829 5.5941 7.3762
14.43708 0.73753 13.747 8.5799 6.2202 2.0785 5.73368 1.5356 3.9478 5.8096 11.61402 5.8096 -1.2899 6.9509 10.0943
31.75083 0.7858 8.0446 2.5363 9.9244 4.2806 3.20929 3.1601 -1.6288 5.6724 29.95554 5.6724 -1.5207 4.7237 3.2735
16.19152 -0.32213 9.2608 9.2137 -0.8518 6.978 7.7857 7.202 -1.8999 10.6695 8.65873 10.6695 10.4752 10.8853 7.1318
37.828 0.07253 10.1088 7.9607 -0.2579 6.5184 1.66632 2.0493 3.6672 11.1935 13.92786 11.1935 -2.9662 4.3551 9.5898
22.48014 -1.03003 9.7896 3.7655 2.756 1.5115 2.0882 7.6724 3.7915 5.2297 15.44153 5.2297 -0.6962 5.7408 7.9577
42.33105 0.15094 6.8325 8.4674 5.5238 2.2378 2.06724 9.5887 -2.7296 10.4881 16.93283 10.4881 -0.5821 6.342 5.5283
27.76347 -0.62452 9.5324 6.4327 11.5395 9.3383 7.68651 8.8254 3.626 10.6022 18.44057 10.6022 -0.7086 5.642 9.125
15.87666 1.52457 6.6501 9.8393 13.6319 5.6257 3.08635 9.5682 5.7129 8.0595 11.71095 8.0595 -0.3618 2.7783 9.4693
25.98751 -0.12012 2.9144 2.8676 -1.9782 4.2365 4.87907 5.7467 2.1995 9.1754 17.43265 9.1754 1.5016 3.3236 3.7655
30.15711 0.41063 5.5285 8.818 2.542 6.0133 4.01173 7.4935 5.966 12.3892 17.66773 12.3892 3.1405 11.7895 2.4937
12.3276 -2.04154 7.1874 -0.6659 3.9707 3.3734 2.76192 6.6191 4.8009 10.6702 9.78697 10.6702 3.7315 3.6157 1.2885
-0.5943 1.3045 7.4146 8.5408 -0.1088 8.7955 5.19256 11.557 0.8454 8.9504 8.16163 8.9504 -1.4482 7.075 10.9163
9.66638 -0.76226 12.6338 4.3866 12.9305 6.3456 6.05703 1.5564 2.6122 11.1571 11.40126 11.1571 11.1549 9.2257 8.4053
15.27735 -0.4352 10.7892 -0.5729 14.1273 3.1858 5.32988 3.5956 -0.4007 7.9443 10.44012 7.9443 4.8651 7.0523 9.8217
23.25989 -1.77155 2.8383 -1.3413 5.0523 4.682 3.0209 6.0757 -1.2656 10.4643 20.54955 10.4643 6.7962 2.6887 3.9524
47.77282 0.69567 8.4233 6.897 12.4724 5.7625 1.32289 10.5293 2.9873 5.5928 14.69942 5.5928 7.0203 6.4961 8.7306
16.12349 1.37086 13.0588 3.014 -0.1362 5.4221 5.67259 6.9687 -1.2691 4.8508 12.49603 4.8508 -1.0353 5.2482 5.1156
10.05716 -0.98537 6.021 5.9494 5.2759 1.8194 4.19481 11.7538 4.1571 9.731 21.74836 9.731 6.9079 2.4663 10.2241
35.02055 -0.46547 12.4548 7.4574 12.9666 4.6081 2.09123 2.9824 2.9629 7.3692 20.51862 7.3692 -0.2875 11.2395 5.7369
22.46425 1.62736 4.0846 5.2726 1.7809 7.0487 2.65895 7.181 -2.5669 8.8177 16.71247 8.8177 1.2922 8.277 5.4694
34.46456 1.16402 13.225 0.8003 -0.7115 8.1311 2.36078 11.4703 -0.1087 11.3086 24.0683 11.3086 -2.4779 7.0464 5.1008
19.52032 -0.66568 7.7294 4.9406 3.3437 1.7123 7.76859 1.6665 7.4994 11.9964 18.16801 11.9964 -1.3014 2.546 6.6399
15.12836 0.0413 5.0562 7.7326 12.7482 4.2091 6.31345 2.6819 3.3195 5.998 8.67675 5.998 10.9415 11.4404 10.9647
14.53129 1.50206 3.9962 6.073 12.6137 6.265 4.89759 5.3392 -2.451 11.6457 13.60695 11.6457 -2.4662 9.6541 9.5452
-2.10702 -1.30237 12.2746 0.9081 14.2166 9.2899 3.80291 4.2346 7.2481 9.7863 6.00898 9.7863 9.7103 6.2942 6.2604
4.92304 1.08381 10.459 8.4373 0.6195 1.9693 7.23031 3.2633 7.8184 7.1244 8.59742 7.1244 4.688 8.8968 7.3086
19.14725 -2.94442 10.352 3.451 6.3696 10.1172 4.07146 6.0692 -0.6292 8.8438 13.32258 8.8438 10.5357 11.6072 2.8123
25.2658 1.69098 11.9905 3.0206 0.9538 8.9531 3.8273 2.5453 5.8281 6.2799 14.67334 6.2799 -2.9235 5.9772 3.7572
27.40647 0.74906 4.9134 1.6837 13.2365 5.3817 3.78183 8.747 -2.1493 6.1378 19.84864 6.1378 -1.8823 9.2551 10.1997
31.37974 -1.61245 4.6086 3.7122 2.3241 4.0754 6.76736 7.5808 -1.6198 10.762 24.50515 10.762 6.4126 3.1594 5.6097
12.12182 -0.54868 7.3386 5.3691 7.0505 4.5725 7.71737 1.8533 5.9552 10.3439 10.60619 10.3439 8.8112 9.2269 8.6433
26.64472 -2.15573 10.7622 -0.8295 11.8015 9.058 7.91497 9.9136 3.412 13.4556 27.73226 13.4556 9.0266 4.1197 3.0388
11.89201 0.58398 8.2263 2.782 14.6272 9.7811 5.3121 4.8949 -2.0533 9.0386 8.75566 9.0386 11.721 7.6248 4.0926
17.09016 -1.63505 7.4705 3.6427 4.841 9.8933 4.60506 11.0651 2.4083 7.3066 15.35269 7.3066 6.4738 6.1572 4.3337
10.13093 -0.92687 8.5847 7.211 9.218 11.0632 3.9228 7.7199 -0.4572 11.9952 6.3017 11.9952 9.0994 9.8416 8.0758
14.99955 1.36442 8.8087 5.2272 6.4977 1.9482 7.32236 5.1013 0.9795 10.0378 11.98007 10.0378 4.4715 8.9781 8.3871
21.96701 -0.50431 5.4973 -0.7249 1.5536 6.9054 5.16139 11.0648 4.7105 10.0604 7.57786 10.0604 11.4087 3.5986 9.813
35.90975 -2.17264 6.1899 9.0616 -1.0155 8.7725 5.34545 8.5558 0.7545 9.8413 27.09404 9.8413 11.3233 11.183 2.7695
13.22833 -2.78999 4.4547 8.1959 11.6985 6.9866 7.41658 3.6045 2.6235 6.5575 8.28773 6.5575 5.2415 2.7884 9.218
16.54055 -2.13877 3.5624 9.7158 9.1718 4.4527 6.14478 1.4326 0.5614 6.2795 14.57182 6.2795 4.9389 2.6329 1.391
34.32419 1.46667 4.6069 1.4633 13.4235 3.9325 1.34483 3.587 3.5907 12.2537 22.88625 12.2537 -1.7727 7.6388 9.5211
12.96057 -1.57984 2.8126 0.3158 12.0966 6.8283 5.2436 2.059 3.2003 12.8392 22.68135 12.8392 3.0811 8.4585 10.5249
20.41389 -1.65276 8.6859 7.6697 -1.1537 11.1736 2.58157 7.7257 5.4794 9.2011 17.27291 9.2011 -0.4242 4.6216 10.2011
26.78837 -1.73571 12.5425 1.7579 11.2776 7.6153 1.67336 5.7399 7.1405 6.4426 19.70095 6.4426 -2.9426 4.5581 11.2906
32.67638 -0.18164 4.1631 4.4528 3.8013 7.0041 7.51129 11.0439 -0.783 5.3107 29.61647 5.3107 4.3673 2.6043 10.5027
13.21605 -0.83439 13.8186 1.285 3.4856 5.9341 4.44137 10.5027 0.7334 9.2244 13.17896 9.2244 2.4321 2.885 8.012
21.76868 1.83346 10.1877 -0.7549 14.4886 5.2982 5.63575 7.0696 0.2728 6.2399 20.34924 6.2399 -0.7431 3.2263 8.37
21.25646 -1.87521 7.1329 2.5144 7.2402 10.4453 2.52894 4.8306 1.0322 11.4305 27.51535 11.4305 4.0645 6.1768 10.4567
27.12258 0.67035 8.4562 10.3022 11.2798 3.9594 3.26555 5.8758 2.2781 8.7895 10.72609 8.7895 10.5194 5.0985 5.3839
41.38721 1.94391 8.0215 1.3389 11.6338 4.1134 7.88786 8.6234 -2.7254 10.0367 24.27442 10.0367 9.9189 2.7722 4.8143
20.2403 1.55664 10.3553 10.22 4.8283 8.588 4.20736 12.1301 7.7223 7.6279 13.39331 7.6279 11.3844 6.3082 10.1633
27.04329 -0.63509 10.9361 2.1586 7.7286 4.4456 4.61801 8.7333 -1.7701 9.5616 25.1229 9.5616 10.747 3.4821 4.0889
49.05383 1.95421 4.6973 7.6556 14.2205 6.4541 7.9276 5.5364 4.2533 8.1279 25.13578 8.1279 3.8246 7.9483 4.0926
12.40258 0.43171 11.6646 0.5921 2.1944 9.3289 6.12212 11.2423 -2.8873 8.5909 8.40893 8.5909 5.8048 6.4646 10.8991
28.51736 -2.96249 9.8493 8.1822 6.8732 7.0198 1.29358 4.8455 -1.3909 13.1852 7.75222 13.1852 2.5547 8.7061 7.1393
28.0017 1.6938 11.088 10.4011 3.627 8.9431 2.96704 1.261 6.4656 8.7327 27.24349 8.7327 11.7518 3.1305 2.3847
17.79957 -1.77874 12.8507 7.7892 5.673 1.7046 5.97309 9.6675 -0.6863 5.979 22.56232 5.979 10.0745 9.7161 5.7475
12.88561 -1.8376 11.0911 8.6156 10.2341 4.9363 6.06281 5.7011 5.8563 5.758 9.93518 5.758 9.3734 7.1937 5.534
14.04738 -2.74772 6.8798 10.1172 14.1173 1.5888 4.40718 5.1256 2.4365 6.9203 13.18202 6.9203 4.9908 8.1409 10.244
23.30233 -2.38239 8.1431 -0.2705 3.0298 8.4857 5.3066 5.2149 3.6553 8.5619 14.63656 8.5619 2.0704 11.5885 4.3921
28.14971 -0.31768 4.8802 7.8437 11.0149 5.4349 1.63201 3.3579 1.2482 5.2194 21.28126 5.2194 11.4338 4.3619 1.496
6.00988 -2.4905 5.6034 7.7671 14.585 10.1216 4.12872 2.411 -1.4141 7.6552 7.58186 7.6552 4.0013 6.0728 10.4904
34.63689 -2.87188 10.8611 8.3094 14.1504 4.4545 2.23314 2.2698 6.0892 10.039 22.20685 10.039 2.4279 7.379 1.2823
25.6803 -2.85761 4.8908 -0.228 4.8038 3.9571 7.67405 9.9946 3.7437 8.154 17.33897 8.154 3.3912 7.0706 8.506
26.38151 0.85465 13.0756 1.9563 4.947 2.4056 6.24465 7.9351 7.8377 5.2988 23.54973 5.2988 1.9971 9.3067 5.799
18.55002 -0.23568 11.3001 1.3154 5.5841 3.2051 3.24409 10.2135 4.9483 7.2208 11.62268 7.2208 6.6343 7.5021 9.8792
17.89589 -1.73521 10.3374 6.4089 10.4847 7.481 2.48565 2.5771 -1.1571 11.2947 24.22458 11.2947 -2.4098 2.9085 1.7583
0.88042 1.09264 3.3277 7.2262 5.3182 4.0085 5.00481 9.1596 -2.5849 6.9117 7.14133 6.9117 4.4044 3.0212 4.7212
34.82504 1.13344 12.1635 6.6462 0.4001 9.4182 4.01938 4.0181 5.3456 11.6985 25.9347 11.6985 3.6401 4.1077 8.2906
7.77495 0.81986 3.1194 9.1337 -0.7944 9.8177 6.78622 3.2318 2.615 8.2072 13.72582 8.2072 3.2676 9.8772 5.4234
35.51963 -2.3994 4.7324 5.7804 9.0496 7.444 7.87968 2.2126 4.05 10.4814 29.89089 10.4814 3.6252 11.2338 3.1872
46.00004 -0.33239 9.267 0.9557 6.9933 6.1296 2.21152 5.3704 -0.7743 7.466 24.0769 7.466 11.6945 5.1541 9.4766
11.37731 -1.18584 6.2494 5.5523 6.0942 2.2268 6.97101 8.7702 3.9532 10.3498 15.81782 10.3498 3.8379 6.6897 6.2866
18.22068 -0.30967 11.6888 2.9314 12.1446 8.8186 3.55212 9.1682 -1.9715 10.1336 9.79369 10.1336 6.3738 4.3636 4.7291
27.51371 -0.17617 4.9781 4.2506 12.9202 11.1899 7.6139 10.7479 6.1643 5.3642 22.30919 5.3642 10.7023 11.7296 8.4201
23.16212 1.72849 6.1388 5.536 7.3426 1.8808 5.20336 10.4355 6.8295 9.2718 25.4903 9.2718 10.3461 8.4593 5.0347
22.58915 -2.78089 12.7932 9.1329 13.41 6.085 5.36447 3.3982 5.2396 9.2766 13.8935 9.2766 11.9068 5.1243 8.8945
30.20832 -0.81857 8.193 1.1171 7.382 2.7849 6.74121 8.8845 1.7533 12.7984 21.54998 12.7984 4.6638 2.9643 10.1884
32.48702 -0.12425 8.2603 1.2887 7.5624 2.0013 4.42521 9.8958 7.386 10.1541 25.30741 10.1541 -1.0998 9.2829 4.3664
16.61077 -2.80151 3.3394 6.6636 6.194 4.416 4.28768 11.8976 3.567 10.2482 7.45328 10.2482 10.9289 4.6449 1.9176
36.75257 -2.88103 11.2723 0.4588 6.3753 4.3831 2.16996 2.7876 5.9166 8.6881 22.3569 8.6881 3.5326 4.6165 11.2567
12.38423 -0.0885 9.3723 5.5402 4.2526 6.0579 7.8774 4.3685 7.0037 11.679 6.86925 11.679 5.181 6.9995 6.9014
25.0104 -1.79092 14.3336 9.2048 5.5463 7.2458 4.0025 5.2532 6.3316 10.8341 22.56134 10.8341 8.5781 6.6345 8.8215
22.38462 1.23197 10.4955 0.0325 11.1539 7.718 2.49921 9.4883 5.8764 12.694 28.15349 12.694 11.2758 7.4524 8.9002
1.91814 -1.47718 5.9837 4.4893 10.7581 10.6727 4.15398 10.8387 5.7909 6.4797 12.48351 6.4797 -2.7108 11.7709 10.9428
14.29922 -2.73975 11.7976 1.6156 2.5428 1.7578 7.63798 10.4076 -1.294 9.3903 10.20937 9.3903 -3.0482 7.5358 7.5292
33.2045 -2.62941 2.8593 -0.5509 0.5188 10.0631 7.20935 7.8129 6.6382 5.3656 15.44813 5.3656 5.1091 5.0378 2.5406
37.0439 -0.63634 8.7073 9.4885 13.1147 6.0264 5.38863 3.7848 7.8227 5.3964 28.81571 5.3964 2.6988 3.9135 10.0716
24.57635 -1.65583 4.0054 -0.4231 1.1666 8.1053 4.59663 5.0089 1.0978 7.27 23.28964 7.27 8.0212 3.4053 6.7447
40.95638 0.90015 4.5145 3.5365 3.2303 4.6282 1.89943 8.903 4.2221 7.3308 27.65922 7.3308 11.235 7.0878 2.105
43.97382 1.99757 10.1877 8.475 9.5184 3.6611 7.46926 6.3786 1.0274 5.879 12.88495 5.879 6.3722 5.5457 5.4133
15.98978 -2.39905 6.4329 6.1846 1.572 4.2614 2.57676 10.6809 -2.287 9.8088 16.20073 9.8088 6.9842 11.6407 10.1331
43.15367 1.48456 8.5853 1.1736 14.5053 8.4597 1.72042 4.2146 -1.5982 11.3521 29.75558 11.3521 2.7071 8.4856 7.9837
28.41101 -0.83179 9.6168 9.9317 8.1999 1.9084 6.28626 6.7792 7.2192 9.5589 24.48417 9.5589 4.7842 11.6382 11.0293
11.31713 1.15815 12.6782 7.2783 11.489 10.6009 7.53594 1.5911 7.136 10.3761 12.80828 10.3761 7.9392 6.1724 8.1508
19.66955 0.4038 8.3805 1.783 4.6318 8.6604 2.61535 6.0777 0.708 5.7464 9.13582 5.7464 -0.3442 11.7559 4.2783
54.61926 -2.9762 7.2262 8.7182 0.2281 6.8279 1.68956 1.7226 6.7893 5.9567 29.71503 5.9567 4.0088 10.5042 9.2505
19.79769 -1.22241 3.8648 -0.4325 5.1855 4.8536 6.69984 6.7244 0.5261 8.0566 23.20913 8.0566 1.0694 11.4107 4.6052
23.07943 -2.16569 12.4735 3.4881 13.3254 4.8676 2.565 5.2871 -2.3698 12.4439 22.85744 12.4439 10.7867 5.2743 4.3875
27.74856 1.5117 13.8488 1.5526 6.2636 8.0668 1.79536 7.7469 6.3799 7.2233 11.49284 7.2233 9.1106 6.9058 4.1849
30.7397 -2.6519 14.3967 0.0984 5.9069 1.6063 5.11662 1.6637 2.0771 10.1533 18.19537 10.1533 3.508 6.1104 9.2967
21.27174 -0.52786 13.5967 0.5572 1.2808 9.0989 1.7602 7.6819 7.8717 5.7119 16.21816 5.7119 11.9166 9.679 4.5269
32.54259 1.86036 13.2391 7.1581 0.6167 6.7537 4.2212 10.163 0.2082 10.4652 19.8849 10.4652 -1.797 9.721 3.1655
16.13931 -0.74998 9.734 4.5043 0.5768 10.2243 1.60364 5.6369 3.8928 9.2948 8.34259 9.2948 5.321 5.3584 4.9394
15.49218 -0.96496 10.0338 4.6564 -1.0009 1.8628 7.08537 11.0842 5.9546 8.5503 16.44895 8.5503 8.6544 3.1977 1.4281
21.33278 -0.37721 7.9056 5.0448 8.5198 7.5276 5.72104 5.2844 6.7073 9.0132 10.26993 9.0132 11.2788 9.4225 8.4039
37.55358 -2.48264 6.3626 6.1621 10.8509 10.5919 2.36686 10.2761 1.3293 7.3869 26.10552 7.3869 7.5296 2.4326 1.669
-3.88191 -0.80593 14.6014 8.3114 14.4729 6.0946 6.05015 3.5358 2.5935 4.9628 6.30012 4.9628 -2.8672 9.7521 3.5644
28.92677 -2.14034 5.8359 7.4332 2.7027 2.4018 1.76481 6.1348 1.335 6.8912 21.36317 6.8912 -0.0563 2.8815 2.6745
0.89811 0.38049 5.1164 4.8632 0.4897 5.0812 6.46867 9.9487 3.0758 9.6401 7.6826 9.6401 1.2792 8.0524 3.3784
44.89917 -0.26242 3.1018 4.0749 4.1166 8.6763 3.76327 6.1503 1.5096 6.524 27.64822 6.524 -2.944 6.46 1.4023
26.63558 -0.39659 3.5502 0.6725 9.0452 10.4913 1.82421 3.7088 -0.6692 10.1237 12.45187 10.1237 3.8434 10.3482 7.5413
33.80608 0.19498 3.5069 -0.7334 14.1955 10.7833 7.97769 10.8419 4.2433 9.5244 29.96794 9.5244 11.0593 3.9159 9.2738
6.90298 -1.22812 5.3971 9.3572 13.0148 7.4177 4.16706 3.5488 4.2936 10.3826 13.59428 10.3826 6.6788 4.6762 6.2217
14.33349 1.48392 7.8754 9.323 3.3192 7.1816 1.69956 3.5536 -0.1595 9.2244 6.08983 9.2244 -2.9913 4.1027 9.0152
35.73533 -0.13482 8.4087 9.1937 4.8793 9.5572 2.11013 1.393 1.6446 4.8647 11.4979 4.8647 3.2474 2.7914 7.762
24.48284 -1.70158 13.8005 -0.2358 6.8097 9.5156 5.78052 6.3982 0.9484 12.4481 27.13028 12.4481 5.4019 8.6031 5.9112
43.33146 -2.72252 7.726 -0.6897 8.6352 3.0897 3.43522 3.0042 1.4693 5.8401 28.48845 5.8401 -2.5172 8.4476 4.9565
9.29588 1.15815 7.62 -0.1688 5.7315 9.9911 5.6412 5.1429 -2.1194 10.8676 10.21795 10.8676 -0.7132 4.697 8.8633
22.03696 -1.45553 12.023 5.9249 1.5662 3.3722 7.96597 9.0812 -1.7327 7.7452 29.25735 7.7452 2.1106 7.1942 8.9016
17.32569 -2.15788 8.4578 -0.9297 8.1296 4.3106 6.30221 10.3087 4.5867 5.1469 18.69587 5.1469 3.619 4.3223 5.911
11.41653 -0.73143 7.7117 4.7477 8.1798 3.9247 7.44562 11.0132 1.1288 8.4175 15.87659 8.4175 8.0367 6.7931 2.6076
11.63287 -1.00007 12.9037 4.4112 10.561 5.4694 3.19671 5.8702 -1.8202 5.7164 6.5395 5.7164 6.9312 9.2054 6.6327
15.20398 0.00549 7.4225 7.7364 14.7297 9.5479 5.84944 5.6875 1.5163 11.1289 8.44614 11.1289 5.9472 5.3889 10.1147
15.23507 1.19731 14.3702 1.9522 4.1834 9.5239 6.82727 10.191 7.3045 9.2911 19.38804 9.2911 1.8692 9.4514 3.9404
14.07933 1.16047 7.7653 0.6076 12.5336 5.5119 5.22079 5.7368 3.5428 12.2389 9.22596 12.2389 -1.4933 9.9644 3.6212
36.87257 -1.70366 6.9482 9.2513 4.8877 4.9629 1.48169 9.2022 6.3088 8.7457 28.13854 8.7457 8.9451 11.8204 11.2933
20.75694 -1.75591 13.3148 0.5417 3.46 7.4802 5.23668 8.6262 7.0143 7.5947 21.00675 7.5947 8.019 7.805 3.0117
33.15858 -2.99677 7.2675 2.0482 12.8169 10.1421 5.70151 11.9999 1.508 12.4532 28.8573 12.4532 -1.1691 8.4271 4.2789
26.69115 -2.53359 4.1419 1.4885 0.9343 8.5095 3.10207 6.6983 7.1204 5.4806 14.7463 5.4806 5.8123 6.3362 5.2238
31.03438 -2.72653 11.7366 5.819 1.3852 8.5949 5.26897 3.5889 2.4113 12.2111 27.24726 12.2111 9.7453 3.8437 5.6147
43.23012 -0.86311 7.616 1.4645 9.5434 5.1547 4.39419 4.9174 5.6718 7.4428 19.99664 7.4428 6.8242 5.6879 6.1972
22.5474 0.5669 8.0154 -0.2386 8.9064 6.989 7.85041 11.9601 -0.7548 13.4285 12.66231 13.4285 6.6184 5.1812 8.3877
10.87443 -1.95767 9.6847 0.1378 3.2544 5.2934 6.76801 10.2449 -2.3267 10.7882 10.90479 10.7882 1.8015 7.9327 5.1468
28.64141 -1.44162 4.0299 2.7478 -0.3607 10.8994 7.10479 11.5461 4.8298 12.2552 26.89203 12.2552 7.4725 3.4809 7.5744
37.68558 -1.05833 9.5061 10.2853 6.0075 7.6618 3.38251 2.2677 0.4589 4.8528 27.35609 4.8528 11.8841 11.4614 11.0722
35.1748 -2.67786 13.4678 1.156 4.3 5.8303 7.45908 1.7424 5.3934 4.9311 28.83631 4.9311 7.5345 5.89 7.9236
25.89418 -0.34536 3.2905 7.7751 8.5825 4.6482 5.83456 11.6835 2.5411 10.2991 18.01584 10.2991 -1.1628 3.5916 1.2103
19.48308 0.31982 12.9592 8.0814 10.7432 9.5018 7.68935 11.2381 2.8361 10.906 13.54907 10.906 0.1394 4.915 9.5657
21.86234 -0.76735 4.3112 6.6808 10.5154 2.3592 4.04149 2.043 3.929 6.9288 25.4509 6.9288 11.4669 5.2156 11.2192
43.21217 0.17758 5.7904 8.7252 6.694 1.9343 6.1596 4.7347 0.0736 5.4281 28.45363 5.4281 9.2191 2.773 2.5411
28.37606 1.04795 5.6615 1.4135 8.0572 8.1919 7.6971 1.5151 5.4078 12.6891 27.99797 12.6891 0.0345 9.2579 9.2217
13.08573 -2.04219 9.9404 8.6134 14.3871 4.7231 7.90855 4.8869 2.0632 12.128 15.31565 12.128 8.5358 8.8633 9.2839
6.88166 -1.44038 2.8904 1.7958 10.1907 9.6831 6.15288 8.4242 1.0999 8.1489 6.95114 8.1489 -0.2784 9.746 7.6639
6.40568 -1.34834 5.9655 10.487 2.5767 4.906 5.23423 1.4187 -2.9489 13.3769 11.08057 13.3769 3.0097 10.3084 7.4912
24.87428 -0.82262 4.8611 6.366 6.026 5.3288 2.43354 3.3306 3.3413 11.1859 21.49355 11.1859 -1.8482 7.3739 1.2097
11.33544 1.09561 4.1685 1.7621 5.5744 2.8013 6.04636 9.5391 5.5207 7.5977 18.62145 7.5977 -0.9138 5.1316 4.1142
18.22772 1.8177 14.5495 8.9564 -1.9932 3.0223 6.35544 8.791 5.5548 10.0207 7.93471 10.0207 6.3346 9.6011 3.2612
20.34185 -0.60092 9.3841 2.9771 0.8795 11.2184 7.99261 6.0048 1.2695 7.8742 26.15237 7.8742 -1.2759 11.0788 7.0677
23.80486 -1.38766 8.4313 5.6522 3.1937 2.9928 7.55968 7.9854 -2.8739 5.2614 16.24415 5.2614 9.6095 8.0441 9.9928
30.68483 -2.16574 7.6576 2.5829 -1.518 5.7165 1.37789 9.6194 3.8351 13.223 12.59151 13.223 0.3471 11.4389 4.3279
24.98164 -0.61589 14.4568 -0.3612 -0.7677 3.5814 2.02463 4.7667 7.3824 11.941 17.92877 11.941 -0.2807 3.7024 5.0451
3.74677 1.10733 4.7116 8.2362 12.1162 9.3224 6.59656 6.3116 4.4313 9.5896 11.69997 9.5896 7.9843 4.4489 7.1342
26.43204 0.43127 11.342 9.5989 7.9261 9.723 1.96204 10.3601 4.4011 11.2345 8.03274 11.2345 2.2719 4.8051 6.6912
35.52646 1.68808 8.3562 1.2125 10.2279 4.2526 3.7628 7.5974 4.27 4.9131 22.28636 4.9131 7.6171 9.7156 1.5681
29.07106 -2.52582 8.7485 6.9256 1.1671 6.3531 2.17792 10.1981 7.1274 10.9694 19.13302 10.9694 11.8155 11.5242 1.8366
42.92146 -0.06415 11.3881 4.7568 4.5134 5.1818 1.9718 9.8948 0.5521 7.7895 25.64301 7.7895 3.1436 2.6867 1.6847
42.07174 -0.13362 2.9409 7.8855 4.6145 3.2965 3.26721 2.0983 1.996 12.5224 24.75641 12.5224 3.0422 2.7132 5.0101
-0.87258 -0.96608 5.5121 8.834 8.0901 5.8703 5.32134 10.3766 3.9853 9.2004 6.24034 9.2004 1.2867 11.1702 5.7348
30.22095 -0.01565 13.9408 2.0899 -0.8751 7.3349 4.85262 7.5757 6.8568 7.2862 28.04713 7.2862 10.4083 3.8098 5.7987
32.72798 -1.84994 13.9012 9.6295 4.8166 10.7265 1.67473 3.9396 -2.412 8.188 20.47853 8.188 7.9164 3.2982 9.0104
12.99634 -0.2313 12.223 1.619 8.3291 1.9449 4.07771 9.7889 0.8913 5.2792 6.91043 5.2792 0.8332 7.8596 1.9433
29.53998 -2.45366 9.3386 4.7172 10.9307 8.0702 3.47291 5.8633 3.5862 10.5451 21.48556 10.5451 6.5735 7.2821 9.7098
10.28891 -1.04655 5.958 8.6547 -0.1853 4.8118 2.12571 3.7979 4.5665 11.3719 7.90909 11.3719 3.1276 11.005 9.9478
25.15207 -0.32998 8.3837 -0.1765 -0.2615 6.8157 7.52866 1.8963 6.5872 5.5095 22.36474 5.5095 -1.4553 3.3297 9.22
34.23218 1.20589 12.2864 9.0798 0.2552 10.2723 7.65642 4.9465 0.2907 11.0802 26.72897 11.0802 2.2862 5.4011 9.743
32.81399 -1.56874 7.3777 9.429 9.1388 7.6892 7.04768 9.9379 -0.7317 11.2718 26.24531 11.2718 4.4394 10.8687 5.0622
24.39038 -0.53193 9.2963 0.3217 8.4702 5.3151 5.16388 5.1444 7.1339 6.8984 19.84752 6.8984 -2.8129 5.5341 3.9019
41.30989 -2.70873 7.9491 -0.6216 6.9008 4.3063 5.28156 9.4844 7.6056 12.7414 28.92953 12.7414 0.5852 5.4204 2.1237
31.87173 -1.2764 8.3303 1.2585 9.7464 7.5822 2.07237 7.6395 7.3938 5.639 22.47285 5.639 9.3341 5.5034 9.2694
24.14876 -2.13703 8.1347 6.125 7.0815 2.7225 6.45768 9.1418 6.0399 8.3171 18.84138 8.3171 -0.9518 7.4631 10.6913
16.36732 1.46182 6.4599 1.6957 11.6318 2.3725 2.21873 11.5492 4.2111 6.7008 12.01458 6.7008 2.2145 7.2874 10.0997
31.66675 -2.92237 12.5046 -0.521 6.9739 3.9697 3.76727 9.7465 -2.7106 5.2949 25.50027 5.2949 2.1132 7.0096 9.403
38.71514 1.19288 3.0663 10.1619 4.6015 2.8261 1.34308 12.0641 7.9094 12.3597 22.75443 12.3597 7.8551 3.779 10.372
17.81776 -0.04826 4.7595 9.7777 10.8675 1.8591 5.39761 3.4187 0.9348 12.9311 24.07989 12.9311 10.2992 10.0585 7.6055
46.63268 0.14006 6.1003 7.694 2.3663 9.8952 2.93429 7.2311 6.0505 10.1969 23.18454 10.1969 -1.1261 6.6164 3.1818
15.52079 0.02411 12.736 10.1438 3.8296 2.4201 4.3784 8.3799 6.2944 5.0585 6.89618 5.0585 5.5582 4.6596 3.35
43.88844 0.31501 6.4794 2.7351 8.6852 6.4499 1.31386 7.9585 -2.2254 12.9057 22.91416 12.9057 -0.9619 9.6385 1.1778
23.18197 -2.56244 4.5119 5.1227 11.526 5.5591 7.49504 4.2204 5.231 11.7565 10.31767 11.7565 5.0136 3.9186 10.161
